Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Image URL
Young Specialists,AESN1BXPQT,Young Specialists,AESN1BXPQT,American Eagle XP® Sharpen-Free N1 B Quik-Tip™ Scaler (each),Spoon is ideal for maxillary anterior cingulums with difficult stain and calculus. Easily removes lower anterior lingual layers of calculus without the worry of snagging the thin lingual tissue. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-n1-b-quik-tip-scaler-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/AESN1BXPQT-Quik-Tip-150x150.jpg
Young Specialists,AESN1AXPQT,Young Specialists,AESN1AXPQT,American Eagle XP® Sharpen-Free N1 A Quik-Tip™ Scaler (each),Straight sickle scaler surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-n1-a-quik-tip-scaler-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-N1-A-QuikTip-Scaler-AESN1AXPQT-150x150.jpg
Young Specialists,AESM23BXPQT,Young Specialists,AESM23BXPQT,American Eagle XP® Sharpen-Free M23 B Quik-Tip™ Scaler (each),Universal Sickle Scaler used for supragingival calculus deposits from the crowns of posterior interproximal teeth. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-m23-b-quik-tip-scaler-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-M23B-QuikTip-Scaler-AESM23BXPQT-150x150.jpg
Young Specialists,AESM23AXPQT,Young Specialists,AESM23AXPQT,American Eagle XP® Sharpen-Free M23 A Quik-Tip™ Scaler (each),Universal Sickle Scaler used for supragingival calculus deposits from the crowns of posterior interproximal teeth. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-m23-a-quik-tip-scaler-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-M23A-QuikTip-Scaler-AESM23AXPQT-150x150.jpg
Young Specialists,AECL2XPQT,Young Specialists,AECL2XPQT,American Eagle XP® Sharpen-Free Langer 2 Quik-Tip™ Curette (each),Designed to adapt to mesial and distal of mandibular posteriors. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-langer-2-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Langer-2-QuikTip-Curette-AECL2XPQT-150x150.jpg
Young Specialists,AECL1-2XPZ,Young Specialists,AECL1-2XPZ,American Eagle XP® Sharpen-Free Langer 1-2 Curette with Stainless Steel Handle (1 ct),For mesial and distal of mandibular posterior. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-langer-1-2-curette-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-SS-Langer-1-2-Curette-AECL1-2XPZ-150x150.jpg
Young Specialists,AECL1-2XPX,Young Specialists,AECL1-2XPX,American Eagle XP® Sharpen-Free Langer 1-2 Curette with Resin Handle – Red (1 ct),For mesial and distal of mandibular posterior. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-langer-1-2-curette-with-resin-handle-red-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Langer-1-2-Curette-AECL1-2XPX-150x150.jpg
Young Specialists,AECM17-18SXPX,Young Specialists,AECM17-18SXPX,American Eagle XP Sharpen-Free® McCall 17-18S Curette with Resin Handle – Black (1 ct),"Slightly thinner blade for less tenacious deposits and/ or healthier mouth tissue. “S” denotes a thinner blade, but still has a rounded toe. Surface engineered with our patented XP® Sharpen-Free technology.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-mccall-17-18s-curette-with-resin-handle-black-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-McCall-17-18S-Curette-AECM17-18SXPX-150x150.jpg
Young Specialists,AECM17-18XPZ,Young Specialists,AECM17-18XPZ,American Eagle XP Sharpen-Free® McCall 17-18 Curette with Stainless Steel Handle (1 ct),"Slightly angled curved broad blade with rounded toe. Excellent for distals of 2nd and 3rd molars with hard deposits. Also used for line angle of molars, buccal and lingual. Easy to sharpen and good for lingual molar stains. Surface engineered with our patented XP® Sharpen-Free technology.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-mccall-17-18-curette-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-McCall-17-18-Curette-AECM17-18XPZ-150x150.jpg
Young Specialists,AECM13-14SXPX,Young Specialists,AECM13-14SXPX,American Eagle XP Sharpen-Free® McCall 13-14S Curette with Resin Handle – Yellow (1 ct),"Deisgned for tighter, posterior contacts with pocket depths of 3mm or less. ‘S’ denotes sharpened to a point. Surface engineered with our patented XP® Sharpen-Free technology.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-mccall-13-14s-curette-with-resin-handle-yellow-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-McCall-13-14S-Curette-AECM13-14SXPX-150x150.jpg
Young Specialists,AECM13-14XPX,Young Specialists,AECM13-14XPX,American Eagle XP Sharpen-Free® McCall 13-14 Curette with Resin Handle – Yellow (1 ct),"More severe angle of shank, finer blade and slightly smaller with rounded toe. Surface engineered with our patented XP® Sharpen-Free technology.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-mccall-13-14-curette-with-resin-handle-yellow-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-McCall-13-14-Curette-AECM13-14XPX-150x150.jpg
Young Specialists,G148,Young Specialists,G148,ORAPRO® Bracket Tweezer (each),Reverse action bracket tweezer with fine tip to hold bracket secure. The millimeter marked blade makes bracket alignment easy. Also offered with height gauge.,,,Orthodontics,Orthodontic Instruments,https://www.youngspecialties.com/product/bracket-tweezer-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/OrthoQuest-Bracket-Tweezer-G148-150x150.jpg
Young Specialists,G171,Young Specialists,G171,"ORAPRO® Bite Stick High Heat, White (each)","Molded, high impact plastic with stainless, metal serrated tip. Safe for dry heat sterilizers.",,,Orthodontics,Orthodontic Instruments,https://www.youngspecialties.com/product/bite-stick-high-heat-white-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/OrthoQuest-High-Heat-Stick-G171-150x150.jpg
Young Specialists,AECL6XPQT,Young Specialists,AECL6XPQT,American Eagle XP Sharpen-Free® Langer 6 Quik-Tip™ Curette (each),Designed to adapt to mesial and distal of maxillary and mandibular posteriors. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-langer-6-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Langer-6-QuikTip-Curette-AECL6XPQT-150x150.jpg
Young Specialists,AECL5-6XPX,Young Specialists,AECL5-6XPX,American Eagle XP Sharpen-Free® Langer 5-6 Curette with Resin Handle – Green (1 ct),For mesial and distal of maxillary and mandibular anterior. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-langer-5-6-curette-with-resin-handle-green-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Langer-5-6-Curette-AECL5-6XPX-150x150.jpg
Young Specialists,AECL5XPQT,Young Specialists,AECL5XPQT,American Eagle XP Sharpen-Free® Langer 5 Quik-Tip™ Curette (each),Designed to adapt to mesial and distal of maxillary and mandibular anteriors. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-langer-5-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Langer-5-QuikTip-Curette-AECL5XPQT-150x150.jpg
Young Specialists,AECL4XPQT,Young Specialists,AECL4XPQT,American Eagle XP Sharpen-Free® Langer 4 Quik-Tip™ Curette (each),Designed to adapt to pre-molar and molar maxillary posteriors. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-langer-4-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Langer-4-QuikTip-Curette-AECL4XPQT-150x150.jpg
Young Specialists,AEBNYUB-1,Young Specialists,AEBNYUB-1,Burnisher NYU B-1 Ball-Football,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/burnisher-nyu-b-1-ball-football/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEBNYUB-1-150x150.jpg
Young Specialists,AEP2-12YX,Young Specialists,AEP2-12YX,American Eagle Yellow Probe 2-12 with Resin Handle – Black (1 ct),"Single-ended probe with markings: 2, 4, 6, 8, 10, 12mm.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-yellow-probe-2-12-with-resin-handle-black-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-Probe-2-12-AEP2-12YX-150x150.jpg
Young Specialists,IK1001,Young Specialists,IK1001,BurtonBands Intro Pack,"NEW! BurtonBands Intro Pack Superior gingival seal. Limited flash. Faster restorations.Designed by Dr. Matthew Burton, DDSFor practitioners that are new to BurtonBands products, the Intro Pack includes both the anterior and posterior matrix systems as well as VursaWedge. The Intro Pack includes: 30-Day Money Back Guarantee:Try BurtonBands risk-free for 30 days. If you’re not completely satisfied with your purchase, call (800) 558-6684 for a full refund.       10 left-facing Anterior wedges10 right-facing Anterior wedges10 left-facing Posterior Split-Wedges (5 small, 5 large)10 right-facing Posterior Split-Wedges (5 small, 5 large)20 Posterior Wedge210 VursaWedge sets (Split-Wedge and Wedge2)",,,Plak Smacker,Restorative,https://www.youngspecialties.com/product/burtonbands-intro-pack/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/BurtonBands-Intro-Pack-IK1001-2-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/BurtonBands-Intro-Pack-IK1001-1-150x150.jpg"
Young Specialists,AK1001,Young Specialists,AK1001,BurtonBands Anterior Kit,"NEW! BurtonBands Anterior Matrix System Superior gingival seal. Limited flash. Faster restorations.Designed by Dr. Matthew Burton, DDSNatural-looking anterior restorations rely on proper contour and embrasure placement. These critical components are difficult to perfect using plastic matrix systems that can restrict access to the restoration. The BurtonBands Anterior Matrix System aids in forming the proximal wall, while giving you full control to properly sculpt and shape the facial and lingual embrasures prior to polymerization, which produces superior results and significantly reduces finishing time. The BurtonBands system provides a constant in an otherwise highly variable environment, which results in more consistent and efficient restorations.Design: Benefits: Kit includes: 30-Day Money Back Guarantee: Try BurtonBands risk-free for 30 days. If you’re not completely satisfied with your purchase, call (800) 558-6684 for a full refund.Video Demonstration: The design features a 38 micron metal matrix attached to a plastic wedge.The notched wedge clicks into place, stabilizing the matrix and freeing both hands for restoration.The matrix is contoured yet flexible, allowing it to follow the shape of the tooth from the root surface to the incisal edge.The wedge has a unique handle design. The square head can be placed with fingers or cotton tweezers. No special tools are required.Provides full access to the restoration resulting in improved facial embrasure formation and the ability to properly shape and position the incisal embrasure.Allows for easy placement in a single step without the need for extensive matrix modifications.The metal matrix is burnishable and thinner than plastic strips, which allows for control over contour and proximal contact.Creates a slight separation between the teeth, improving proximal contact formation.Significantly decreases post-polymerization finishing time.Consistently seals the gingival margin while allowing access to hard-to-reach subgingival caries, which eliminates isolation issues, excess flash and overhanging margins.Matrix height can be trimmed for use in diastema closure cases.35 left-facing wedges35 right-facing wedges",,,Plak Smacker,Restorative,https://www.youngspecialties.com/product/burtonbands-anterior-kit/,"https://www.youngspecialties.com/wp-content/uploads/2020/09/BurtonBands-Anterior-Kit-1-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/BurtonBands-Anterior-Kit-2-150x150.jpg"
Young Specialists,AEBPP18,Young Specialists,AEBPP18,Burnisher Pitts Pedo 18,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/burnisher-pitts-pedo-18/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEBPP18-150x150.jpg
Young Specialists,AEB2-29BEF,Young Specialists,AEB2-29BEF,Burnisher 2-29 Beavertail-Football,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/burnisher-2-29-beavertail-football/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEB2-29BEF-150x150.jpg
