Seller Platform,Seller SKU,Manfacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Product Page URL,Attachment URL,Image URL
Dental City,54-4000M,WCM Inc ,SMS4000M,Isolyser SMS 5.8L Sharps Management System Mail Back SMS4000,"Uses exothermic reaction to bind & disinfect medical waste. When full add catalyst to activate, and can typically be disposed with regular office waste.",,,Infection Control/Waste Management,https://www.dentalcity.com/product/12445/wcm-inc-isolyser-sms-58l-sharps-management-system-mail-back,https://dentalcity.com/MSDS/54-800.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-12445-Product_Primary_Image-400X400.jpg
Dental City,50-223,Dental City ,F2400ER*,Infectious Waste Bag 10 Gallon 24X24 Red Economy F2400ER 1000/Box,"This infectious waste bag is constructed from high-performance resin, with reinforced seams for secure load handling. These red bags come in Heavy Duty and Economy options, and are offered in a range of different sizes, including 10 gallon, 33 gallon, 40-47 gallon, and Mini (6""x 6"" in size). Further, not only are these biohazard bags cost-effective, they provide peace of mind with their reliability.,Size and Quantity Options:,Mini - 6""x 6"", 200/case,10 Gallon - 24""x 24"", 500 or 1000/case,33 Gallon - 33""x 40"", 250/case,40-47 Gallon - 40""x 47"", 100/case",Box,0,Infection Control/Waste Management,https://www.dentalcity.com/product/2275/dental-city-infectious-waste-bag-10-gallon-24x24-red-economy-1000box,,https://www.dentalcity.com/CatalogImages/DENLN/18-2275-Product_Primary_Image-400X400.jpg
Dental City,54-2400M,WCM Inc ,SMS2400M,Isolyser SMS 2x3L Sharps Management System Mail Back SMS-2400M,"Uses exothermic reaction to bind & disinfect medical waste. When full add catalyst to activate, and can typically be disposed with regular office waste.",,,Infection Control/Waste Management,https://www.dentalcity.com/product/12442/wcm-inc-isolyser-sms-2x3l-sharps-management-system-mail-back,https://dentalcity.com/MSDS/54-800.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-12442-Product_Primary_Image-400X400.jpg
Dental City,50-208,Zirc ,20Z405,Handi-Hopper Liners Red Refill 20Z405,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/12695/zirc-handi-hopper-liners,,https://www.dentalcity.com/CatalogImages/DENLN/18-12695-Product_Primary_Image-400X400.jpg
Dental City,54-8602RC,Cardinal Healthcare ,8602RC,Hazardous Waste Container 2 Gallon 8602RC,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/17240/cardinal-healthcare-hazardous-waste-container,,https://www.dentalcity.com/CatalogImages/DENLN/18-17240-Product_Primary_Image-400X400.jpg
Dental City,50-108M,Medegen ,108M,"Infectious Waste Bag 25""x 34"" Red 1.2mil 250/case 108M",,case 108M,0,Infection Control/Waste Management,https://www.dentalcity.com/product/8713/medegen-infectious-waste-bag-25x-34-red-12mil-250case,,https://www.dentalcity.com/CatalogImages/DENLN/18-8713-Product_Primary_Image-400X400.jpg
Dental City,50-212,Dental City ,A4823PR 1.3 MIL,Infectious Waste Bag 10 Gallon Red Heavy Duty 500/cs A4823PR,Bio hazard Heavy Duty Waste Bag for use in a 10 gallon Waste Basket.,cs A4823PR,0,Infection Control/Waste Management,https://www.dentalcity.com/product/2276/dental-city-infectious-waste-bag-10-gallon-red-heavy-duty-500cs,,https://www.dentalcity.com/CatalogImages/DENLN/18-2276-Product_Primary_Image-400X400.jpg
Dental City,54-8537SA,Cardinal Healthcare ,8537SA,SharpSafety In Room Sharps Container Transparent Red 3Gal 8537SA,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/16829/cardinal-healthcare-sharpsafety-in-room-sharps-containers,,https://www.dentalcity.com/CatalogImages/DENLN/18-16829-Product_Primary_Image-400X400.jpg
Dental City,54-SMSM18,WCM Inc ,SMSM18,Isolyser SMSm 18 Gallon Red Bag and Sharps Cleanup Mail Back System,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/18842/wcm-inc-isolyser-smsm-18-gallon-red-bag-and-sharps-cleanup-mail-back-system,,https://www.dentalcity.com/CatalogImages/DENLN/18-18842-Product_Primary_Image-400X400.jpg
Dental City,50-227,Medegen ,2302,Infectious Waste Bag w/BioHaz Symbol 14x19 Red/Black 2-3gal 500/Case 2302,,BioHaz Symbol 14x19 Red,Infectious Waste Bag w,Infection Control/Waste Management,https://www.dentalcity.com/product/14540/medegen-infectious-waste-bag-w-biohaz-symbol,,https://www.dentalcity.com/CatalogImages/DENLN/18-14540-Product_Primary_Image-400X400.jpg
Dental City,54-SMSM5,WCM Inc ,SMSM 5,Isolyser SMSm 5.Gallon Red Bag and Sharps Cleanup Mail back System,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/12446/wcm-inc-isolyser-smsm-5gallon-red-bag-and-sharps-cleanup-mail-back-system,https://dentalcity.com/MSDS/54-800.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-12446-Product_Primary_Image-400X400.jpg
Dental City,54-QBRGEN,Myco ,QBRGEN,Qlicksmart Wall Bracket,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/9018/myco-qlicksmart-wall-bracket,,https://www.dentalcity.com/CatalogImages/DENLN/18-9018-Product_Primary_Image-400X400.jpg
Dental City,54-8507SA,Cardinal Healthcare ,8507SA,Sharpstar In-Room 5Qt Transparent Red,Containers are secured in a sturdy locked enclosure. Includes a glove box dispenser.,,,Infection Control/Waste Management,https://www.dentalcity.com/product/1754/cardinal-healthcare-sharpstar-in-room-containers,,https://www.dentalcity.com/CatalogImages/DENLN/18-1754-Product_Primary_Image-400X400.jpg
Dental City,54-2400D,WCM Inc ,WMU2400,Wall Mount For SMS Sharps Management System,"Uses exothermic reaction to bind & disinfect medical waste. When full add catalyst to activate, and can typically be disposed with regular office waste.",,,Infection Control/Waste Management,https://www.dentalcity.com/product/12448/wcm-inc-wall-mount-for-sms-sharps-management-system,,https://www.dentalcity.com/CatalogImages/DENLN/18-12448-Product_Primary_Image-400X400.jpg
Dental City,54-8518X,Cardinal Healthcare ,8518X,Locking Bracket for 2 & 5 Quart Sharps 8.25Hx6.5Dx11.25W,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/20493/cardinal-healthcare-sharps-container-locking-bracket,,https://www.dentalcity.com/CatalogImages/DENLN/18-20493-Product_Primary_Image-400X400.jpg
Dental City,54-305344,Bd ,305344,BD Sharps Collector Clear Top Red 8qt 305344,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/839/bd-bd-sharps-collector-clear-top-red-8qt,,https://www.dentalcity.com/CatalogImages/DENLN/18-839-Product_Primary_Image-400X400.jpg
Dental City,54-8974,Cardinal Healthcare ,8974,Holder For 2 Gallon Containers 8974,Opening protects hands from contact with  contaminated material. Syringe drop. Lid lock.,,,Infection Control/Waste Management,https://www.dentalcity.com/product/1728/cardinal-healthcare-holder-for-2-gallon-containers,,https://www.dentalcity.com/CatalogImages/DENLN/18-1728-Product_Primary_Image-400X400.jpg
Dental City,50-215,Medical Action ,45-43,Infectious Waste Bag 40-47 Gallon Red Heavy Duty G4600R,Bio hazard Heavy Duty Waste Bag for use in a 40-47 gallon Waste Basket.,,,Infection Control/Waste Management,https://www.dentalcity.com/product/8715/medical-action-infectious-waste-bag-40-47-gallon-red-heavy-duty,,https://www.dentalcity.com/CatalogImages/DENLN/18-8715-Product_Primary_Image-400X400.jpg
Dental City,54-1000C,WCM Inc ,10000CPEA-SMS10000,Isolyser Replacement Catalyst Packets for 10 liter 10000CPEA-SMS10000,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/12438/wcm-inc-isolyser-replacement-catalyst-packets-for-10-liter,,https://www.dentalcity.com/CatalogImages/DENLN/18-12438-Product_Primary_Image-400X400.jpg
Dental City,54-2400P,WCM Inc ,2400CPEA,Replacement Catalyst Packets 2400CPEA,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/12447/wcm-inc-replacement-catalyst-packets,,https://www.dentalcity.com/CatalogImages/DENLN/18-12447-Product_Primary_Image-400X400.jpg
Dental City,54-105,Medegen ,8705,Sharps 8 Gallon 8705,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/13864/medegen-sharps-8-gallon,,https://www.dentalcity.com/CatalogImages/DENLN/18-13864-Product_Primary_Image-400X400.jpg
Dental City,54-4000C,WCM Inc ,4000CPEA,Isolyser Replacement Catalyst Packet for 5.8L 4000CPEA,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/15600/wcm-inc-isolyser-sms-58l-replacement-catalyst,,https://www.dentalcity.com/CatalogImages/DENLN/18-15600-Product_Primary_Image-400X400.jpg
Dental City,54-SA2G2,Sharps Assure ,SA2G2,Sharps Assure 2 x 2 Gallon Sharps Retrieval Program SA2G2,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/16286/sharps-assure-sharps-assure,,https://www.dentalcity.com/CatalogImages/DENLN/18-16286-Product_Primary_Image-400X400.jpg
Dental City,50-4550,Medegen ,45-50,Medegen Ultra-Tuff Red Infectious Waste Bags 250/cs 45-50,,cs 45-50,0,Infection Control/Waste Management,https://www.dentalcity.com/product/18704/medegen-ultra-tuff-red-infectious-waste-bags,,https://www.dentalcity.com/CatalogImages/DENLN/18-18704-Product_Primary_Image-400X400.jpg
Dental City,54-10000MSB,WCM Inc ,10000MSB,Isolyser Replacement Box 10L Red 1/Box 10000MSB,,Box 10000MSB,1,Infection Control/Waste Management,https://www.dentalcity.com/product/18783/wcm-inc-isolyser-sms-10l-replacement-box,,https://www.dentalcity.com/CatalogImages/DENLN/18-18783-Product_Primary_Image-400X400.jpg
Dental City,54-BH5,Solmetex ,PWS-BH-5,Solmetex Biohazard Container 5 Gallon PWS-BH-5 ***drop ship only***,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/20674/solmetex-biohazard-container,,https://www.dentalcity.com/CatalogImages/DENLN/18-20674-Product_Primary_Image-400X400.jpg
Dental City,54-305496,Mckesson ,305496,Sharps Collector Bracket Locking Bracket Metal 6.9-9.2QT 305496,,,,Infection Control/Waste Management,https://www.dentalcity.com/product/17241/mckesson-sharps-collector-locking-bracket,,https://www.dentalcity.com/CatalogImages/DENLN/18-17241-Product_Primary_Image-400X400.jpg
Dental City,48-GUNHP,Dental City ,48-GUNHP,Dispensing Gun 50ml VPS 1:1 / 2:1,"Dental City - Dispensing Gun HP 1:1/2:1, 50mL. The dispensing gun is used to extrude impression materials and bite registration materials from cartridges. It consists of a release lever and a plunger, which are coordinated simultaneously to load and remove the cartridge. The gun also consists of a trigger to dispense the material. Works with 1 to 1 and 2 to 1 cartridges. Available in two styles for HP cartridges and old style cartridges.", 2:1,1,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/2232/dental-city-dispensing-gun-hp-11-21-50ml,,https://www.dentalcity.com/CatalogImages/DENLN/18-2232-Product_Primary_Image-400X400.jpg
Dental City,44-28629,Kerr ,28629,Soft Tissue Moulage Refill 2/Pack 28629,KaVo Kerr - Soft Tissue Moulage Refill. 2 per pack,Pack 28629,2,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/18122/kerr-soft-tissue-moulage-refill,,https://www.dentalcity.com/CatalogImages/DENLN/18-18122-Product_Primary_Image-400X400.jpg
Dental City,48-678351,Dentsply Sirona ,678351,Caulk Dispensing Gun 50mL,Dentsply Sirona - Caulk Dispensing Gun 50mL.,,,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/2541/dentsply-sirona-caulk-dispensing-gun-50ml,,https://www.dentalcity.com/CatalogImages/DENLN/18-2541-Product_Primary_Image-400X400.jpg
Dental City,71-66057433,Kulzer ,66057433,Pala Lab Putty 90 10kg - 2 x 5kg 66057433,,,,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/17140/kulzer-pala-lab-putty-bulk,,https://www.dentalcity.com/CatalogImages/DENLN/18-17140-Product_Primary_Image-400X400.jpg
Dental City,49-4104,Pacdent ,410-4,Dispensing Gun Holder 4 Hole 410-4,Pacdent - Gun Holder.,,,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/9437/pacdent-gun-holder,,https://www.dentalcity.com/CatalogImages/DENLN/18-9437-Product_Primary_Image-400X400.jpg
Dental City,48-28747,Kerr ,28747,Kerr Extruder Gun 50mL 28747,"AlgiNot is an extremely cost-effective, reliable alginate alternative. This high-quality impression material delivers exceptional accuracy and performance. AlgiNot is simple to use, and it saves the dental assistant a tremendous amount of time. AlgiNot FS (Fast Set) offers the same great performance as original AlgiNot, with an improved thixotropic consistency and faster set time!Alginot is suitable for impressions in preparation of case study models, orthodontic models, opposing models, simple removable dentures, removable retainers and splints, provisional crown and bridge, and dental impressionsNo hand mixing necessaryVirtually no mess; easy cleanupImpressions remain stable for monthsCan handle disinfectants for decontaminationVery low shrinkage compared to alginateExtremely elastic to rebound from deformations",,,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/15262/kerr-extruder-gun,,https://www.dentalcity.com/CatalogImages/DENLN/18-15262-Product_Primary_Image-400X400.jpg
Dental City,48-110411B,DMG ,110411,DMG Dispensing Gun C&B 10:1 / 4:1 50 ml,, 4:1 50 ml,1,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/12801/dmg-dmg-dispensing-gun-cb,,https://www.dentalcity.com/CatalogImages/DENLN/18-12801-Product_Primary_Image-400X400.jpg
Dental City,49-563051AN,Ivoclar ,563051AN,Sil-Tech Putty w/ Gel 2.6kg 563051AN,Ivoclar Vivadent - Sil-Tech Lab Putty., Gel 2.6kg 563051AN,Sil-Tech Putty w,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/18666/ivoclar-sil-tech-lab-putty,,https://www.dentalcity.com/CatalogImages/DENLN/18-18666-Product_Primary_Image-400X400.jpg
Dental City,71-66057432,Kulzer ,66057432,Pala Lab Putty 90 3kg - 2 x 1.5kg 66057432,,,,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/20360/kulzer-pala-lab-puty,,https://www.dentalcity.com/CatalogImages/DENLN/18-20360-Product_Primary_Image-400X400.jpg
Dental City,49-77876,3M Oral Care ,77876,3M Pentamix 3 Automatic Mixing Unit 77876,,,,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/184/3m-oral-care-pentamix-3-automatic-mixing-unit,,https://www.dentalcity.com/CatalogImages/DENLN/18-184-Product_Primary_Image-400X400.jpg
Dental City,48-310156,Centrix ,310156,Dispensing Gun S-25 Automix 310156,,,,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/1140/centrix-dispensing-gun-s-25-automix,,https://www.dentalcity.com/CatalogImages/DENLN/18-1140-Product_Primary_Image-400X400.jpg
Dental City,48-152101,GC America ,152101,GC NDS 48mL Cartridge Dispenser 152101,"Exabite II NDS is a Vinyl Polysiloxane (VPS) impression material that has significant handling and accuracy advances. This product was developed especially for occlusal registrations. The improved bite registration creme formula of Exabite II makes it much stronger than before, and the set time is cut down to 45 seconds! Exabite II will not slump or run, and does not require a tray, due to its ability to stack well.Creme-like consistency for easy handlingNearly no resistance to closureMinimal distortionTaste and odor freeHigh durability: 87 Shore AThixotropicOutstanding accuracy",,,Impression Materials/Lab Putty and Paste,https://www.dentalcity.com/product/4065/gc-america-gc-nds-cartridge-dispenser,https://dentalcity.com/MSDS/48-152101.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-4065-Product_Primary_Image-400X400.jpg
